run_id,timestamp,hypothesis,per_type_limit,n_input_terms,n_terms_unresolved,n_kg_entities_raw,n_kg_entities_filtered,n_filter_dropped,n_triples_raw,n_triples_signed,n_rows_collapsed,b1_inKG_ACCEPT,b2_novel_ACCEPT,b3_inKG_false_REJECT,b4_inKG_true_REJECT,b5_sign_conflict,b6_check_failed,n_accept_total,n_reject_total
3aced6d0a5ab433080c683fef22f1c62,2026-07-23T18:53:24,"N-(5-Aminopentyl)acetamide, an acetylated cadaverine metabolite, may regulate cellular senescence through polyamine transport, acetylation and oxidative catabolism. Its effect should track polyamine pools, autophagic flux, ROS and p16/p21 and should change after inhibition of polyamine oxidases.",5,10,0,27,17,11,366,230,176,1,61,108,6,0,0,62,114
94d85b457b2e488f9be528dd37de81dd,2026-07-23T18:54:55,"Quercimeritrin may act as a senomorphic flavonoid glycoside after cellular or microbial deglycosylation releases a more active quercetin-like aglycone. It should lower ROS and NF-κB-dependent SASP while preserving viability, and stronger activity of the aglycone would support a hydrolysis-dependent mechanism.",5,6,0,17,9,9,36,0,36,0,2,34,0,0,0,2,34
c3ccb8e41bde42be937829570bcabb7f,2026-07-23T19:16:49,"Glycyl-L-proline may alter cellular senescence through peptide transport, collagen turnover and PRODH-dependent proline oxidation. At non-cytotoxic doses it should be tested for matrix synthesis, mitochondrial ROS, apoptosis sensitivity, p21 and clonogenic recovery, because proline metabolism can support repair or amplify stress.",5,10,0,25,22,17,459,228,269,2,84,179,4,0,0,86,183
f1f397f26f2d41e98e113c933330d9b1,2026-07-23T19:25:56,"Cinnamoylglycine, a gut microbial–host co-metabolite, may influence adipocyte or hepatocyte cellular senescence by changing aromatic-acid handling, lipid differentiation and mitochondrial stress. Cinnamate, glycine and the conjugate should be compared for lipid accumulation, respiration, p21 and SASP to identify the active chemical form.",5,7,0,30,30,0,683,304,431,5,90,335,1,0,0,95,336
b0ca498bc8b7406c8f2eca782d484269,2026-07-23T19:34:50,"D-Lyxose may affect cellular senescence if chronic exposure perturbs pentose-phosphate flux or generates glycation stress, although efficient mammalian utilisation is expected to be limited. Physiological and high concentrations should be compared for NADPH balance, protein glycation, ROS, p21 and proliferation using osmolarity-matched controls.",5,10,0,31,31,0,1719,1254,674,2,198,471,3,0,0,200,474
31dcfe62402847cca35d2a11061a7c16,2026-07-23T19:43:16,"Potassium 4-aminobenzoate may influence neural or vascular senescence by modifying catecholamine oxidation and the formation of redox-active quinone intermediates. It should be tested for catecholamine-derived adducts, mitochondrial ROS, p21 and SASP using potassium-, pH- and catecholamine-matched controls.",5,6,0,17,17,0,174,72,114,0,4,108,2,0,0,4,110
ae43f9d4a29f488797baf1665fbcaf3e,2026-07-23T19:52:16,"L-glyceraldehyde could promote senescence through reactive-carbonyl stress, rapid protein glycation and disruption of glycolytic redox balance. Sublethal exposure should increase AGEs, ROS, and carbonyl scavengers should reduce the phenotype.",5,9,1,21,21,0,738,528,298,3,176,119,0,0,0,179,119
0005b1b524934298aeb246e45b195492,2026-07-23T20:02:06,"4-Hydroxycyclohexanecarboxylic acid has no defined mammalian target in the supplied evidence, but cellular uptake could alter monocarboxylate handling and mitochondrial redox balance at high concentrations. A mechanism should be assigned only if pH-controlled, non-cytotoxic exposure consistently changes respiration, p16/p21, SASP and proliferative recovery.",5,10,0,23,23,0,354,128,250,4,100,145,1,0,0,104,146
154c795004eb4c9c9d170296320616d0,2026-07-23T20:10:51,"trans-4-Hydroxycyclohexanecarboxylic acid may influence epithelial cellular senescence as an intestinal microbial co-metabolite rather than through a known host receptor. Direct exposure and microbiota-conditioned medium should be compared for barrier integrity, mitochondrial ROS, p21 and SASP to determine whether microbial conversion is required.",5,6,0,11,11,0,84,36,54,0,18,36,0,0,0,18,36
dc3c410ecc684f47828127220cb63a29,2026-07-23T20:19:20,"Gibberellin A4 is a plant hormone-like fungal metabolite with no established mammalian cellular senescence target, so any activity should be regarded as exploratory. A biologically meaningful effect would require reproducible, non-cytotoxic changes in p16/p21, SASP and clonogenic recovery rather than simple growth inhibition.",5,5,0,10,10,0,74,30,49,0,11,36,2,0,0,11,38
b596d64d2ab4489f9fea0936240635e6,2026-07-23T20:28:09,"Accumulation of 7,8-dihydrobiopterin could promote endothelial and neural senescence by reflecting tetrahydrobiopterin oxidation and nitric-oxide-synthase uncoupling. It should reduce nitric oxide, increase superoxide and p21 and be rescued by BH4 replenishment or restoration of NOS coupling.",5,7,0,22,22,0,351,120,251,0,67,181,3,0,0,67,184
31a8f9e00b6f422f9767bed3f8f37c05,2026-07-23T20:37:00,"Potassium indole-3-butyrate is expected to affect mammalian senescence only after conversion to indole-3-acetic acid or related indole metabolites. The salt, free acid and downstream products should be compared in enzyme-competent or microbial systems for AhR signalling, oxidative stress, p16/p21 and epithelial SASP.",5,7,0,13,13,0,258,180,108,2,21,85,0,0,0,23,85
9c2667f861794e4bb2db1c5bb1d8c845,2026-07-23T20:46:10,"Sodium 2-ketoglutarate may reduce metabolic and epigenetic senescence by supporting TCA-cycle anaplerosis and α-ketoglutarate-dependent DNA, RNA and histone demethylases. It should improve mitochondrial function, lower p21 and restore appropriate chromatin marks, with weaker effects after transporter or dioxygenase inhibition.",5,6,0,17,17,0,318,210,143,0,35,107,1,0,0,35,108
d795ab69cfa447079318b61ca19f75df,2026-07-23T20:54:56,"3-Hydroxy-7-methoxyflavone may act as a senomorphic flavonoid by buffering oxidative stress and suppressing stress-kinase and NF-κB signalling. At non-cytotoxic doses it should reduce lipid peroxidation, p21 and SASP, followed by target-deconvolution to establish the responsible pathway.",5,8,0,20,20,0,190,48,150,0,20,130,0,0,0,20,130
1a0c831e0bd7469f870155d0c6ed0195,2026-07-23T21:03:50,"Sodium indole-3-acetate may have a concentration-dependent effect on epithelial senescence: physiological indole signalling may support AhR-dependent barrier function, whereas high exposure can generate oxidative stress in peroxidase-rich environments. The free acid and sodium salt should be compared for AhR activity, ROS, p16/p21 and SASP across a physiological dose range.",5,10,0,22,22,0,262,36,232,0,51,180,1,0,0,51,181
5e986ad0acae402688118245c535c0ae,2026-07-23T21:12:37,"4-Hydroxyphenylacetaldehyde could promote neural cellular senescence through reactive-aldehyde stress generated during dopamine and tyrosine metabolism. It should increase protein adducts, mitochondrial ROS, while aldehyde dehydrogenase activity or carbonyl scavengers should provide mechanistic rescue.",5,9,0,27,27,0,819,468,429,1,101,326,1,0,0,102,327
c6ec7c5771394f1fbcf93319a81f588c,2026-07-23T21:21:39,"Cyclic AMP may regulate cellular senescence in a time- and cell-type-dependent manner through PKA/CREB and EPAC signalling. Transient elevation may support stress recovery, whereas sustained signalling may stabilise p16/p21 and SASP; time-resolved pathway activation and proliferative re-entry should distinguish these outcomes.",5,7,0,12,12,0,66,0,66,2,16,48,0,0,0,18,48
467de10a3b6e4a3a9bccd31221b9e0fa,2026-07-23T21:30:26,"Cyclic N-acetyl-D-mannosamine may reduce inflammatory senescence if it is taken up and converted into ManNAc for sialic-acid salvage and cell-surface glycosylation. Uptake and conversion should correlate with increased sialylation, lower inflammatory signalling and reduced p16/p21; absent conversion, direct activity is expected to be weak.",5,8,0,12,12,0,210,144,90,0,26,62,2,0,0,26,64
36dbda3012884fd2925659deaef2259f,2026-07-23T21:38:51,"Sodium D-lactate may promote metabolic senescence when clearance is limited, producing redox imbalance and mitochondrial stress distinct from receptor-mediated L-lactate signalling. D- and L-lactate should be compared at matched pH for NADH pressure, respiration, ROS, p21 and SASP.",5,6,0,17,17,0,136,0,136,0,15,119,2,0,0,15,121
2c7f75713e604c0c9bc25adf299b68b5,2026-07-23T21:47:16,"D-Galacturonic acid is expected to influence epithelial senescence primarily through pectin-derived microbial fermentation and its capacity to bind metal ions. Microbiota-containing models should test fermentation products, barrier function and SASP, while direct host-cell studies require pH- and cation-matched controls.",5,6,0,17,17,0,235,108,145,0,19,124,2,0,0,19,126
accbcfd1a8d44767af30d4db4acb5f51,2026-07-23T21:56:31,"Ganoderenic acid A may act as a hepatoprotective senomorphic triterpene by inhibiting β-glucuronidase and reducing reactivation of toxic or inflammatory glucuronide conjugates. It should lower hepatocyte ROS, p21 and inflammatory SASP, with the magnitude of protection tracking β-glucuronidase inhibition.",5,6,0,22,22,0,322,116,226,5,59,161,1,0,0,64,162
9b63accbb102461aa380fe7e35510b57,2026-07-23T22:04:54,"Ganoderenic acid B could modulate cellular senescence through its known interaction with P-glycoprotein. Its strongest effect is expected in combination with an ABCB1-substrate senolytic, producing greater intracellular drug exposure and selective senescent-cell death than either agent alone.",5,5,0,17,17,0,136,0,136,0,5,130,1,0,0,5,131
394985e7888c47a4b53bc0e8b52d471b,2026-07-23T22:14:15,"Ganoderic acid N may act as a senomorphic Ganoderma triterpenoid by dampening oxidative and inflammatory stress. It should reduce ROS and SASP while preserving viability and proliferative recovery, and mechanistic claims should await direct target validation.",5,6,0,17,17,0,106,0,106,0,7,99,0,0,0,7,99
92c48b25cb964a3e9fcc1dd357c102ce,2026-07-23T22:23:06,"N-Acetyl-D-galactosamine-6-phosphate is expected to influence senescence mainly through microbial amino-sugar catabolism and NagA-dependent phosphotransferase pathways. Host–microbe models should test hexosamine metabolites, innate-immune signalling, p21 and SASP, because intact phosphorylated sugar is unlikely to enter mammalian cells efficiently.",5,9,0,17,17,0,472,336,192,1,47,141,3,0,0,48,144
e55d81b1b02c407598fcc75de28be20f,2026-07-23T22:31:31,"N-Acetylputrescine hydrochloride may regulate cellular senescence through polyamine acetylation, export and oxidative catabolism in the same manner as the free metabolite. Its effect should track autophagic flux, ROS and p16/p21, with free-base, chloride and pH controls confirming the active chemical species.",5,10,0,24,24,0,906,630,381,1,87,293,0,0,0,88,293
b74d72aea8da4a7698e77a8e1435d507,2026-07-23T22:40:21,"O-Acetyl-L-serine may reduce oxidative senescence in microbial or enzyme-competent systems by supplying cysteine biosynthesis and increasing glutathione availability. Conversion to cysteine should correlate with a higher GSH/GSSG ratio and lower ROS and p21; absent conversion, direct mammalian-cell activity is expected to be limited.",5,7,0,23,23,0,253,0,253,3,70,179,1,0,0,73,180
28145b612d7347d3b060d6b99e066176,2026-07-23T22:49:11,"Phosphorylcholine may protect cells from membrane-stress-associated senescence by supporting choline–phospholipid metabolism and phosphatidylcholine synthesis. It should preserve membrane and mitochondrial integrity and reduce p21 and SASP, with calcium-, chloride- and choline-pathway controls used to confirm the mechanism.",5,6,0,14,14,0,265,180,115,0,50,64,1,0,0,50,65
03b93b5bdd8c47f4bef615a93f53076c,2026-07-23T22:58:16,Thymidine-5′-monophosphate may protect cells from replication-stress-induced senescence after extracellular dephosphorylation permits entry into the thymidine salvage pathway and replenishment of dTTP pools. The treatment should reduce stalled replication.,5,3,0,11,11,0,55,0,55,2,10,39,4,0,0,12,43
2b74bec34f4b4df4ad7bc3a3df8ef120,2026-07-23T23:07:05,"Tsugaric acid A could suppress UVB-induced keratinocyte cellular senescence by limiting superoxide formation and photodamage. It should reduce ROS, DNA-damage foci, p21 and SASP after UVB exposure while preserving clonogenic recovery, with antioxidant-pathway inhibition testing mechanism dependence.",5,9,0,23,23,0,347,118,249,0,35,214,0,0,0,35,214
024049cf19f64e40bcd5c3504c002c31,2026-07-23T23:15:30,Ethylene glycol has no credible anti-senescence mechanism in the supplied activity annotation despite being the highest-ranked KG prediction. It should serve as a negative control; any apparent reduction in senescence markers must be excluded as osmotic stress or toxicity.,5,5,0,17,17,0,206,90,131,1,24,106,0,0,0,25,106
f38e6598bd754bb3bb94a442495f9cfa,2026-07-23T23:24:26,"Wortmannin may not genuinely inhibit cellular senescence because it blocks both PI3K and autophagy. The KG prediction is supported only if senescence markers fall at non-cytotoxic doses; increased p62, DNA damage or persistent arrest would indicate a false positive.",5,7,0,16,16,0,210,90,135,2,45,88,0,0,0,47,88
31a8f336f26640f5a58f554e80632058,2026-07-23T23:33:16,"Glycochenodeoxycholic acid may promote hepatocyte cellular senescence by impairing lysosomal proteolysis and autophagosome formation despite its strong inhibitory KG score. Increased lysosomal pH, p62.",5,7,0,16,16,0,253,140,137,3,43,90,1,0,0,46,91
1e3492bd3ad34d21894632fac033714f,2026-07-23T23:42:21,"D-serine could increase neuronal senescence when excessive NMDA co-agonism drives calcium and oxidative stress. A dose-dependent rise in ROS, reversible with NMDA-receptor blockade, would support this mechanism.",5,8,0,21,21,0,210,0,210,1,19,185,5,0,0,20,190
87a7ce23cb9c4a81b05c70ceb780da9a,2026-07-23T23:51:21,"TMAO is expected to promote vascular senescence through ROS, NLR and TGF-β/NF-κB signalling despite the inhibitory KG score. It should increase mitochondrial ROS, p16/p21 and inflammatory SASP factors in endothelial cells.",5,8,0,15,15,0,185,86,115,1,25,89,0,0,0,26,89
3062f57db638492da49cca2b54e90695,2026-07-24T00:01:15,"Despite the inhibitory KG prediction, quinolinic acid is more plausibly expected to promote neuronal senescence through NMDA-receptor-driven calcium and oxidative stress. Increased ROS.",5,8,0,28,28,0,884,531,443,7,201,232,3,0,0,208,235
041f211e16b04e09934edfd5aef6fa5d,2026-07-24T00:09:40,"Trehalose dihydrate should produce a biological response similar to an equimolar solution of free trehalose, despite its very weak KG score. Comparable autophagic flux and senescence markers would show that the score difference is a hydrate-mapping artefact.",5,4,0,10,10,0,195,150,70,1,19,50,0,0,0,20,50
fe6f89bb57ad4865a2c7f84a784551bd,2026-07-24T00:18:05,"TMAO dihydrate is expected to promote vascular senescence through oxidative and inflammatory signalling. It should reproduce the ROS, p16/p21 and SASP response of free TMAO when compared at the same molar concentration.",5,5,0,12,12,0,64,0,64,0,3,61,0,0,0,3,61
08fec4a9deac4a86a145a7641a7cb945,2026-07-24T11:08:04,L-ornithine could reduce senescence through the urea-cycle/polyamine branch rather than a direct anti-inflammatory effect. The reduction in p16/p21 and SASP should weaken when ornithine decarboxylase is blocked.,5,6,0,23,23,0,523,275,298,11,84,199,4,0,0,95,203
ac2345a3abde41a1ac6ca0ce914297ee,2026-07-24T11:10:16,D-Cysteine could indirectly reduce inflammation-driven cellular senescence by changing microbial activity or microbial products. The effect should be tested in conditioned-medium or host–microbe co-culture experiments and linked to lower SASP rather than direct compound toxicity.,5,5,0,10,10,0,79,36,49,0,7,42,0,0,0,7,42
d81a94d1d80e41329d9b1b0804f1a5bb,2026-07-24T11:13:13,Inosine could act as a senomorphic agent by suppressing inflammatory signalling and the SASP. It should reduce NF-κB activity and IL-6/IL-8 release while preserving viability; little change in senescent-cell number would indicate a senomorphic rather than senolytic effect.,5,7,0,22,22,0,260,41,226,1,87,137,1,0,0,88,138
e130190a8f71475bb4b69b19188a4e51,2026-07-24T11:15:24,L-Carnosine could reduce oxidative-stress-induced cellular senescence by strengthening antioxidant defence. A true effect should lower ROS and p16/p21 while cell viability remains intact.,5,5,0,9,9,0,72,36,42,1,13,28,0,0,0,14,28
eace23a393b44af2802778c7728fb53a,2026-07-24T11:31:59,L-ornithine could reduce senescence through the urea-cycle/polyamine branch rather than a direct anti-inflammatory effect. The reduction in p16/p21 and SASP should weaken when ornithine decarboxylase is blocked.,5,6,0,23,13,10,228,155,103,4,29,67,3,0,0,33,70
af39635adf9147629c929e452e661393,2026-07-24T11:39:51,Inosine could act as a senomorphic agent by suppressing inflammatory signalling and the SASP. It should reduce NF-κB activity and IL-6/IL-8 release while preserving viability; little change in senescent-cell number would indicate a senomorphic rather than senolytic effect.,5,7,0,22,22,0,260,41,226,1,87,137,1,0,0,88,138
2ff685529d934c1a8c403f10315d9fcd,2026-07-24T12:00:59,"L-Allothreonine may influence cellular senescence if cellular uptake redirects threonine-derived glycine, acetyl-CoA and one-carbon metabolism. Isotope tracing should determine whether utilisation changes nucleotide synthesis, redox balance, integrated-stress signalling and p21 rather than producing a nonspecific amino-acid effect.",5,9,0,27,14,16,343,252,133,0,60,71,2,0,0,60,73
9158c10bc2454f6f804b37effd4c5032,2026-07-24T12:13:13,"DPPC may protect alveolar epithelial cells from membrane- and surfactant-stress-induced cellular senescence by restoring phospholipid organisation and surface stability. It should improve membrane integrity and mitochondrial function while reducing p21 and SASP, with matched liposome controls confirming that the response is DPPC-dependent.",5,10,0,22,17,5,397,261,181,0,80,99,2,0,0,80,101
ff3c051617774c129734c36fb5b7a96d,2026-07-24T12:23:52,"Glycyl-L-proline may alter cellular senescence through peptide transport, collagen turnover and PRODH-dependent proline oxidation. At non-cytotoxic doses it should be tested for matrix synthesis, mitochondrial ROS, apoptosis sensitivity, p21 and clonogenic recovery, because proline metabolism can support repair or amplify stress.",5,10,0,25,22,17,459,228,269,2,84,179,4,0,0,86,183
80d0fa3e008d457e97cc5443d3e93059,2026-07-24T12:31:07,"Cinnamoylglycine, a gut microbial–host co-metabolite, may influence adipocyte or hepatocyte cellular senescence by changing aromatic-acid handling, lipid differentiation and mitochondrial stress. Cinnamate, glycine and the conjugate should be compared for lipid accumulation, respiration, p21 and SASP to identify the active chemical form.",5,7,0,30,17,14,223,112,131,4,43,83,1,0,0,47,84
e072f9413cab4ffe974784cd8b6865a3,2026-07-24T12:35:16,"D-Lyxose may affect cellular senescence if chronic exposure perturbs pentose-phosphate flux or generates glycation stress, although efficient mammalian utilisation is expected to be limited. Physiological and high concentrations should be compared for NADPH balance, protein glycation, ROS, p21 and proliferation using osmolarity-matched controls.",5,10,0,31,16,15,276,156,146,2,64,79,1,0,0,66,80
79d35e516e45424f8942e18d0ccf347e,2026-07-24T12:36:24,"Potassium 4-aminobenzoate may influence neural or vascular senescence by modifying catecholamine oxidation and the formation of redox-active quinone intermediates. It should be tested for catecholamine-derived adducts, mitochondrial ROS, p21 and SASP using potassium-, pH- and catecholamine-matched controls.",5,6,0,17,9,8,50,24,30,0,0,28,2,0,0,0,30
d2ce014bd53f460aa3d56e33e6d59e19,2026-07-24T12:38:59,"L-glyceraldehyde could promote senescence through reactive-carbonyl stress, rapid protein glycation and disruption of glycolytic redox balance. Sublethal exposure should increase AGEs, ROS, and carbonyl scavengers should reduce the phenotype.",5,9,1,21,11,16,163,108,73,1,44,28,0,0,0,45,28
0401e08601ff4251b7f8240315db13d4,2026-07-24T12:42:28,"4-Hydroxycyclohexanecarboxylic acid has no defined mammalian target in the supplied evidence, but cellular uptake could alter monocarboxylate handling and mitochondrial redox balance at high concentrations. A mechanism should be assigned only if pH-controlled, non-cytotoxic exposure consistently changes respiration, p16/p21, SASP and proliferative recovery.",5,10,0,23,14,9,107,24,87,4,43,40,0,0,0,47,40
52724215ce1e4109aae0569d5e629fd9,2026-07-24T12:43:09,"trans-4-Hydroxycyclohexanecarboxylic acid may influence epithelial cellular senescence as an intestinal microbial co-metabolite rather than through a known host receptor. Direct exposure and microbiota-conditioned medium should be compared for barrier integrity, mitochondrial ROS, p21 and SASP to determine whether microbial conversion is required.",5,6,0,11,6,8,19,6,14,0,1,13,0,0,0,1,13
1eda93d68882413e91c947e0e1cec28f,2026-07-24T12:44:08,"Gibberellin A4 is a plant hormone-like fungal metabolite with no established mammalian cellular senescence target, so any activity should be regarded as exploratory. A biologically meaningful effect would require reproducible, non-cytotoxic changes in p16/p21, SASP and clonogenic recovery rather than simple growth inhibition.",5,5,0,10,5,5,10,0,10,0,2,8,0,0,0,2,8
9c479430c2e54a608884c59a238df31e,2026-07-24T12:48:29,"Accumulation of 7,8-dihydrobiopterin could promote endothelial and neural senescence by reflecting tetrahydrobiopterin oxidation and nitric-oxide-synthase uncoupling. It should reduce nitric oxide, increase superoxide and p21 and be rescued by BH4 replenishment or restoration of NOS coupling.",5,7,0,22,11,12,55,0,55,0,26,27,2,0,0,26,29
5c45aa95ebc24764be3977d9087f668d,2026-07-24T12:50:39,"Potassium indole-3-butyrate is expected to affect mammalian senescence only after conversion to indole-3-acetic acid or related indole metabolites. The salt, free acid and downstream products should be compared in enzyme-competent or microbial systems for AhR signalling, oxidative stress, p16/p21 and epithelial SASP.",5,7,0,13,7,6,57,36,27,2,11,14,0,0,0,13,14
cd834ea3e27648cead9d6a66dc9affc8,2026-07-24T12:52:11,"Sodium 2-ketoglutarate may reduce metabolic and epigenetic senescence by supporting TCA-cycle anaplerosis and α-ketoglutarate-dependent DNA, RNA and histone demethylases. It should improve mitochondrial function, lower p21 and restore appropriate chromatin marks, with weaker effects after transporter or dioxygenase inhibition.",5,6,0,17,9,9,42,18,27,0,4,23,0,0,0,4,23
484da1581d89467d8dd3d827e6df637b,2026-07-24T12:54:33,"3-Hydroxy-7-methoxyflavone may act as a senomorphic flavonoid by buffering oxidative stress and suppressing stress-kinase and NF-κB signalling. At non-cytotoxic doses it should reduce lipid peroxidation, p21 and SASP, followed by target-deconvolution to establish the responsible pathway.",5,8,0,20,10,15,51,12,41,0,11,30,0,0,0,11,30
685365beb2e04a5ca4e71d97b7081d84,2026-07-24T12:56:02,"Sodium indole-3-acetate may have a concentration-dependent effect on epithelial senescence: physiological indole signalling may support AhR-dependent barrier function, whereas high exposure can generate oxidative stress in peroxidase-rich environments. The free acid and sodium salt should be compared for AhR activity, ROS, p16/p21 and SASP across a physiological dose range.",5,10,0,22,11,17,55,0,55,0,6,49,0,0,0,6,49
38d2abcf8c9044cd9bbe236d213ab740,2026-07-24T12:57:57,"4-Hydroxyphenylacetaldehyde could promote neural cellular senescence through reactive-aldehyde stress generated during dopamine and tyrosine metabolism. It should increase protein adducts, mitochondrial ROS, while aldehyde dehydrogenase activity or carbonyl scavengers should provide mechanistic rescue.",5,9,0,27,14,17,91,0,91,0,6,85,0,0,0,6,85
421a84a8476c4ade8aa426d64022dbc0,2026-07-24T13:00:24,"Cyclic AMP may regulate cellular senescence in a time- and cell-type-dependent manner through PKA/CREB and EPAC signalling. Transient elevation may support stress recovery, whereas sustained signalling may stabilise p16/p21 and SASP; time-resolved pathway activation and proliferative re-entry should distinguish these outcomes.",5,7,0,12,7,5,21,0,21,0,7,14,0,0,0,7,14
724cc2ff86d0447dbf4df6adb8396868,2026-07-24T13:03:44,"Cyclic N-acetyl-D-mannosamine may reduce inflammatory senescence if it is taken up and converted into ManNAc for sialic-acid salvage and cell-surface glycosylation. Uptake and conversion should correlate with increased sialylation, lower inflammatory signalling and reduced p16/p21; absent conversion, direct activity is expected to be weak.",5,8,0,12,7,5,57,36,27,0,15,11,1,0,0,15,12
48e25b565f224f9180015abb9d38166b,2026-07-24T13:05:45,"Sodium D-lactate may promote metabolic senescence when clearance is limited, producing redox imbalance and mitochondrial stress distinct from receptor-mediated L-lactate signalling. D- and L-lactate should be compared at matched pH for NADH pressure, respiration, ROS, p21 and SASP.",5,6,0,17,9,12,36,0,36,0,6,29,1,0,0,6,30
d7b4cb08f2f2423abca8a7bb2b4ad7c1,2026-07-24T13:07:09,"D-Galacturonic acid is expected to influence epithelial senescence primarily through pectin-derived microbial fermentation and its capacity to bind metal ions. Microbiota-containing models should test fermentation products, barrier function and SASP, while direct host-cell studies require pH- and cation-matched controls.",5,6,0,17,9,12,47,18,32,0,6,24,2,0,0,6,26
e33c325da91b4557a4ac91af0a6b2796,2026-07-24T13:10:03,"Ganoderenic acid A may act as a hepatoprotective senomorphic triterpene by inhibiting β-glucuronidase and reducing reactivation of toxic or inflammatory glucuronide conjugates. It should lower hepatocyte ROS, p21 and inflammatory SASP, with the magnitude of protection tracking β-glucuronidase inhibition.",5,6,0,22,11,13,70,24,50,3,23,24,0,0,0,26,24
c2d747e79fa341d88e7a4df3423e01ba,2026-07-24T13:11:17,"Ganoderenic acid B could modulate cellular senescence through its known interaction with P-glycoprotein. Its strongest effect is expected in combination with an ABCB1-substrate senolytic, producing greater intracellular drug exposure and selective senescent-cell death than either agent alone.",5,5,0,17,9,13,36,0,36,0,1,34,1,0,0,1,35
ec96c8da2eb349d499eda4babb616b87,2026-07-24T13:12:39,"Ganoderenic acid C may reduce stress-induced cellular senescence through triterpenoid-associated antioxidant and anti-inflammatory activity, although its direct molecular target remains undefined. A credible response should lower ROS, NF-κB activity, p16/p21 and SASP without cytotoxicity and should be followed by target-identification studies.",5,7,0,10,7,3,20,0,20,0,0,20,0,0,0,0,20
68e4f6d2764946da8a09968e5825d14c,2026-07-24T13:13:50,"Ganoderic acid N may act as a senomorphic Ganoderma triterpenoid by dampening oxidative and inflammatory stress. It should reduce ROS and SASP while preserving viability and proliferative recovery, and mechanistic claims should await direct target validation.",5,6,0,17,9,12,31,0,31,0,0,31,0,0,0,0,31
93b9c9fb8456427cb5c0451b0b151a59,2026-07-24T13:16:45,"N-Acetyl-D-galactosamine-6-phosphate is expected to influence senescence mainly through microbial amino-sugar catabolism and NagA-dependent phosphotransferase pathways. Host–microbe models should test hexosamine metabolites, innate-immune signalling, p21 and SASP, because intact phosphorylated sugar is unlikely to enter mammalian cells efficiently.",5,9,0,17,12,5,162,96,82,1,27,53,1,0,0,28,54
612fa167dd51467e8d598da98453e05c,2026-07-24T13:19:16,"N-Acetylputrescine hydrochloride may regulate cellular senescence through polyamine acetylation, export and oxidative catabolism in the same manner as the free metabolite. Its effect should track autophagic flux, ROS and p16/p21, with free-base, chloride and pH controls confirming the active chemical species.",5,10,0,24,12,15,210,144,90,1,35,54,0,0,0,36,54
e9b33a32df2e498fb27acdfb2f7de772,2026-07-24T13:27:11,"O-Acetyl-L-serine may reduce oxidative senescence in microbial or enzyme-competent systems by supplying cysteine biosynthesis and increasing glutathione availability. Conversion to cysteine should correlate with a higher GSH/GSSG ratio and lower ROS and p21; absent conversion, direct mammalian-cell activity is expected to be limited.",5,7,0,23,12,15,66,0,66,1,25,39,1,0,0,26,40
1eaab5c4d20e4bfb84feb4d46e172af6,2026-07-24T13:30:14,"Phosphorylcholine may protect cells from membrane-stress-associated senescence by supporting choline–phospholipid metabolism and phosphatidylcholine synthesis. It should preserve membrane and mitochondrial integrity and reduce p21 and SASP, with calcium-, chloride- and choline-pathway controls used to confirm the mechanism.",5,6,0,14,10,4,132,90,57,0,27,29,1,0,0,27,30
b49cad332f2d44fd90b2379e30321e3f,2026-07-24T13:31:36,Thymidine-5′-monophosphate may protect cells from replication-stress-induced senescence after extracellular dephosphorylation permits entry into the thymidine salvage pathway and replenishment of dTTP pools. The treatment should reduce stalled replication.,5,3,0,11,6,7,15,0,15,0,1,12,2,0,0,1,14
a3ad54e840d74c97b618e8a74207fa03,2026-07-24T13:33:55,"Tsugaric acid A could suppress UVB-induced keratinocyte cellular senescence by limiting superoxide formation and photodamage. It should reduce ROS, DNA-damage foci, p21 and SASP after UVB exposure while preserving clonogenic recovery, with antioxidant-pathway inhibition testing mechanism dependence.",5,9,0,23,12,14,57,0,57,0,7,50,0,0,0,7,50
e783ccdb488746d295dd18c927df9dec,2026-07-24T13:35:39,Ethylene glycol has no credible anti-senescence mechanism in the supplied activity annotation despite being the highest-ranked KG prediction. It should serve as a negative control; any apparent reduction in senescence markers must be excluded as osmotic stress or toxicity.,5,5,0,17,9,11,60,36,30,1,11,18,0,0,0,12,18
00de8c0d62ea4451853f49bfbf42502d,2026-07-24T13:38:22,"Wortmannin may not genuinely inhibit cellular senescence because it blocks both PI3K and autophagy. The KG prediction is supported only if senescence markers fall at non-cytotoxic doses; increased p62, DNA damage or persistent arrest would indicate a false positive.",5,7,0,16,8,11,58,30,33,2,18,13,0,0,0,20,13
b3c5dc30e74d46a794ea9ab455832053,2026-07-24T13:42:22,"Glycochenodeoxycholic acid may promote hepatocyte cellular senescence by impairing lysosomal proteolysis and autophagosome formation despite its strong inhibitory KG score. Increased lysosomal pH, p62.",5,7,0,16,10,6,63,24,43,1,25,16,1,0,0,26,17
7f463bf3608b43ddb583469541e78546,2026-07-24T13:44:58,"D-serine could increase neuronal senescence when excessive NMDA co-agonism drives calcium and oxidative stress. A dose-dependent rise in ROS, reversible with NMDA-receptor blockade, would support this mechanism.",5,8,0,21,14,7,91,0,91,1,17,72,1,0,0,18,73
